fire_time,setup,direction,entry,stop,target,outcome,close_time,bars_held,vix_at_fire,vix_bin,regime,r_multiple
2022-10-20 17:30:00+00:00,EMA Death,PUT,366.67,368.6085789689969,363.76213154650475,WIN,2022-10-21 13:30:00+00:00,10.0,29.979999542236328,high,bear_high,1.5
2022-10-21 14:30:00+00:00,Vol Bear,PUT,367.31,369.7495280698772,363.6507078951842,LOSS,2022-10-21 15:45:00+00:00,5.0,29.690000534057617,high,bear_high,-1.0
2022-11-09 20:45:00+00:00,Vol Bear,PUT,374.15,376.0017233105,371.37241503424997,LOSS,2022-11-10 14:30:00+00:00,1.0,26.09000015258789,high,bear_high,-1.0
2022-11-30 20:30:00+00:00,Vol Bull,CALL,405.775,403.80175002093813,408.73487496859275,WIN,2022-12-01 14:30:00+00:00,2.0,20.579999923706055,mid,bull_mid,1.5
2022-12-02 20:45:00+00:00,Vol Bull,CALL,406.87,405.32948019854103,409.18077970218843,LOSS,2022-12-05 14:30:00+00:00,1.0,19.059999465942383,mid,bull_mid,-1.0
2022-12-13 14:45:00+00:00,Vol Bull,CALL,409.33,407.00152020354267,412.822719694686,LOSS,2022-12-13 15:00:00+00:00,1.0,22.549999237060547,mid,bull_mid,-1.0
2022-12-14 20:00:00+00:00,Vol Bull,CALL,402.62,399.79176669359737,406.86234995960393,LOSS,2022-12-14 20:15:00+00:00,1.0,21.139999389648438,mid,bull_mid,-1.0
2022-12-15 14:30:00+00:00,EMA Death,PUT,393.8666,397.3900225729947,388.5814661405079,WIN,2022-12-15 18:00:00+00:00,14.0,22.829999923706055,mid,bear_mid,1.5
2022-12-21 15:15:00+00:00,VWAP Fade Dn,PUT,385.15,386.8448460884904,382.60773086726437,LOSS,2022-12-21 16:00:00+00:00,3.0,20.06999969482422,mid,bear_mid,-1.0
2022-12-21 16:00:00+00:00,VWAP Fade Dn,PUT,386.85,388.4993847873227,384.375922819016,WIN,2022-12-22 14:30:00+00:00,20.0,20.06999969482422,mid,bear_mid,1.5
2022-12-22 15:30:00+00:00,EMA Death,PUT,379.22,380.9060815377421,376.69087769338694,WIN,2022-12-22 17:15:00+00:00,7.0,21.969999313354492,mid,bear_mid,1.5
2022-12-28 15:45:00+00:00,EMA Death,PUT,379.45,381.1145796999235,376.95313045011466,WIN,2022-12-28 20:15:00+00:00,18.0,22.139999389648438,mid,bear_mid,1.5
2022-12-30 16:15:00+00:00,EMA Death,PUT,379.85,381.2593752652442,377.7359371021338,LOSS,2022-12-30 20:30:00+00:00,17.0,21.670000076293945,mid,bear_mid,-1.0
2023-01-04 16:45:00+00:00,VWAP Fade Dn,PUT,385.48,387.49988606364343,382.4501709045349,WIN,2023-01-04 19:00:00+00:00,9.0,22.010000228881836,mid,bear_mid,1.5
2023-01-05 15:45:00+00:00,EMA Death,PUT,379.39,381.901620950546,375.622568574181,TIMEOUT,2023-01-05 20:45:00+00:00,20.0,22.459999084472656,mid,bear_mid,0.0
2023-01-06 15:45:00+00:00,VWAP Fade Dn,PUT,385.27,387.55817720426916,381.83773419359625,LOSS,2023-01-06 19:00:00+00:00,13.0,21.1299991607666,mid,bear_mid,-1.0
2023-01-13 20:30:00+00:00,Vol Bull,CALL,398.78,397.6015105827691,400.54773412584626,LOSS,2023-01-17 16:00:00+00:00,8.0,18.350000381469727,mid,bull_mid,-1.0
2023-01-23 20:45:00+00:00,Vol Bull,CALL,400.59,399.2222726335616,402.6415910496575,LOSS,2023-01-24 14:30:00+00:00,1.0,19.809999465942383,mid,bull_mid,-1.0
2023-01-24 20:45:00+00:00,Vol Bull,CALL,400.17,398.8959162600308,402.08112560995386,LOSS,2023-01-25 14:30:00+00:00,1.0,19.200000762939453,mid,bull_mid,-1.0
2023-01-25 14:30:00+00:00,Vol Bull,CALL,396.1,394.3876365271715,398.6685452092429,LOSS,2023-01-25 14:45:00+00:00,1.0,19.079999923706055,mid,bull_mid,-1.0
2023-01-25 19:45:00+00:00,EMA Gold,CALL,399.77,398.2713130535774,402.0180304196339,WIN,2023-01-26 14:30:00+00:00,5.0,19.079999923706055,mid,bull_mid,1.5
2023-01-26 20:45:00+00:00,Vol Bull,CALL,404.71,403.30429676214345,406.81855485678483,WIN,2023-01-27 19:00:00+00:00,19.0,18.729999542236328,mid,bull_mid,1.5
2023-01-30 20:15:00+00:00,VWAP Bounce Up,CALL,400.67,399.4203614845199,402.5444577732202,WIN,2023-01-31 15:15:00+00:00,6.0,19.940000534057617,mid,bull_mid,1.5
2023-01-31 18:30:00+00:00,EMA Gold,CALL,403.735,402.6463310819954,405.36800337700686,WIN,2023-01-31 20:45:00+00:00,9.0,19.399999618530273,mid,bull_mid,1.5
2023-01-31 20:45:00+00:00,Vol Bull,CALL,406.45,405.3279956784411,408.1330064823384,LOSS,2023-02-01 14:30:00+00:00,1.0,19.399999618530273,mid,bull_mid,-1.0
2023-02-01 19:00:00+00:00,Vol Bull,CALL,405.44,403.99696318058943,407.6045552291158,LOSS,2023-02-01 19:30:00+00:00,2.0,17.8700008392334,mid,bull_mid,-1.0
2023-02-01 19:30:00+00:00,Vol Bull,CALL,408.6619,406.5960162118348,411.7607256822478,WIN,2023-02-01 20:00:00+00:00,2.0,17.8700008392334,mid,bull_mid,1.5
2023-02-01 20:00:00+00:00,Vol Bull,CALL,410.74,408.4516104071433,414.17258438928513,WIN,2023-02-02 14:30:00+00:00,4.0,17.8700008392334,mid,bull_mid,1.5
2023-02-02 20:45:00+00:00,Vol Bull,CALL,416.78,414.7543111824405,419.8185332263392,LOSS,2023-02-03 14:30:00+00:00,1.0,18.729999542236328,mid,bull_mid,-1.0
2023-02-06 20:45:00+00:00,Vol Bull,CALL,409.9,408.4518683073568,412.0721975389647,LOSS,2023-02-07 15:00:00+00:00,3.0,19.43000030517578,mid,bull_mid,-1.0
2023-02-07 17:45:00+00:00,Vol Bull,CALL,414.33,412.5121811804384,417.0567282293423,LOSS,2023-02-07 18:15:00+00:00,2.0,18.65999984741211,mid,bull_mid,-1.0
2023-02-07 19:45:00+00:00,EMA Gold,CALL,413.56,411.26718527503425,416.99922208744863,LOSS,2023-02-08 16:15:00+00:00,12.0,18.65999984741211,mid,bull_mid,-1.0
2023-02-09 14:45:00+00:00,EMA Gold,CALL,413.35,411.38565630734047,416.29651553898935,LOSS,2023-02-09 16:15:00+00:00,6.0,20.709999084472656,mid,bull_mid,-1.0
2023-02-09 20:15:00+00:00,VWAP Bounce Up,CALL,406.7899,405.28462032161485,409.0478195175777,LOSS,2023-02-10 15:00:00+00:00,5.0,20.709999084472656,mid,bull_mid,-1.0
2023-02-10 20:45:00+00:00,Vol Bull,CALL,408.03,406.71478146412966,410.0028278038055,WIN,2023-02-13 14:45:00+00:00,2.0,20.530000686645508,mid,bull_mid,1.5
2023-02-13 15:45:00+00:00,EMA Gold,CALL,411.44,410.0907732814206,413.4638400778692,TIMEOUT,2023-02-13 20:45:00+00:00,20.0,20.34000015258789,mid,bull_mid,0.0
2023-02-13 20:45:00+00:00,Vol Bull,CALL,412.82,411.72556599464883,414.4616510080267,LOSS,2023-02-14 14:30:00+00:00,1.0,20.34000015258789,mid,bull_mid,-1.0
2023-02-14 14:30:00+00:00,Vol Bull,CALL,411.26,409.8869541378882,413.31956879316766,WIN,2023-02-14 14:45:00+00:00,1.0,18.90999984741211,mid,bull_mid,1.5
2023-02-15 20:45:00+00:00,Vol Bull,CALL,413.99,412.69912178879883,415.92631731680177,LOSS,2023-02-16 14:30:00+00:00,1.0,18.229999542236328,mid,bull_mid,-1.0
2023-02-16 14:30:00+00:00,Vol Bull,CALL,409.23,407.4173988038846,411.9489017941731,WIN,2023-02-16 16:45:00+00:00,9.0,20.170000076293945,mid,bull_mid,1.5
2023-02-16 17:30:00+00:00,EMA Gold,CALL,412.696,411.0924938185964,415.10125927210555,LOSS,2023-02-16 20:00:00+00:00,10.0,20.170000076293945,mid,bull_mid,-1.0
2023-02-16 20:45:00+00:00,VWAP Bounce Up,CALL,408.33,406.76482428258447,410.67776357612325,LOSS,2023-02-17 14:30:00+00:00,1.0,20.170000076293945,mid,bull_mid,-1.0
2023-02-17 20:45:00+00:00,Vol Bull,CALL,407.24,405.72560229428666,409.51159655857003,LOSS,2023-02-21 14:30:00+00:00,1.0,20.020000457763672,mid,bull_mid,-1.0
2023-02-27 14:45:00+00:00,VWAP Fade Dn,PUT,400.31,402.1132502826854,397.6051245759719,WIN,2023-02-27 17:15:00+00:00,10.0,20.950000762939453,mid,bull_mid,1.5
2023-03-02 20:15:00+00:00,VWAP Fade Dn,PUT,397.44,398.70969854220203,395.5354521866969,LOSS,2023-03-03 14:30:00+00:00,3.0,19.59000015258789,mid,bull_mid,-1.0
2023-03-03 20:45:00+00:00,Vol Bull,CALL,404.14,403.167726045358,405.598410931963,WIN,2023-03-06 14:30:00+00:00,1.0,18.489999771118164,mid,bull_mid,1.5
2023-03-14 19:00:00+00:00,EMA Death,PUT,387.325,389.5677967510233,383.960804873465,LOSS,2023-03-14 19:30:00+00:00,2.0,23.729999542236328,mid,bear_mid,-1.0
2023-03-15 13:30:00+00:00,EMA Death,PUT,387.47,390.3508719155034,383.148692126745,TIMEOUT,2023-03-15 18:30:00+00:00,20.0,26.139999389648438,high,bear_high,0.0
2023-03-16 16:45:00+00:00,VWAP Fade Dn,PUT,395.255,397.8431385209835,391.37279221852475,WIN,2023-03-17 14:15:00+00:00,16.0,22.989999771118164,mid,bull_mid,1.5
2023-03-17 14:15:00+00:00,ORB Dn,PUT,391.22,393.50452005812866,387.7932199128071,TIMEOUT,2023-03-17 19:15:00+00:00,20.0,25.510000228881836,high,bear_high,0.0
2023-03-21 19:30:00+00:00,Vol Bull,CALL,399.376,398.10349643668906,401.28475534496636,LOSS,2023-03-22 13:30:00+00:00,2.0,21.3799991607666,mid,bull_mid,-1.0
2023-03-22 18:00:00+00:00,Vol Bull,CALL,399.111,397.8831485921615,400.95277711175777,LOSS,2023-03-22 18:30:00+00:00,2.0,22.260000228881836,mid,bull_mid,-1.0
2023-03-22 18:30:00+00:00,Vol Bull,CALL,400.98,399.34088322487395,403.43867516268915,LOSS,2023-03-22 18:45:00+00:00,1.0,22.260000228881836,mid,bull_mid,-1.0
2023-03-27 13:30:00+00:00,EMA Gold,CALL,398.45,396.4455154147368,401.45672687789477,LOSS,2023-03-27 14:30:00+00:00,4.0,20.600000381469727,mid,bull_mid,-1.0
2023-03-29 13:45:00+00:00,EMA Gold,CALL,399.8401,398.4295128555064,401.9559807167404,TIMEOUT,2023-03-29 18:45:00+00:00,20.0,19.1200008392334,mid,bull_mid,0.0
2023-03-29 19:15:00+00:00,Vol Bull,CALL,401.2101,400.23121733756034,402.67842399365946,WIN,2023-03-30 13:30:00+00:00,3.0,19.1200008392334,mid,bull_mid,1.5
2023-03-30 19:45:00+00:00,Vol Bull,CALL,403.7,402.78255455407464,405.076168168888,WIN,2023-03-31 13:30:00+00:00,1.0,19.020000457763672,mid,bull_mid,1.5
2023-03-31 13:30:00+00:00,Vol Bull,CALL,405.445,404.3745149430693,407.05072758539603,WIN,2023-03-31 15:45:00+00:00,9.0,18.700000762939453,mid,bull_mid,1.5
2023-03-31 19:15:00+00:00,Vol Bull,CALL,408.9614,408.10512930603977,410.24580604094035,LOSS,2023-03-31 19:45:00+00:00,2.0,18.700000762939453,mid,bull_mid,-1.0
2023-03-31 19:45:00+00:00,Vol Bull,CALL,409.36,408.3388660853098,410.8917008720353,WIN,2023-04-03 14:15:00+00:00,4.0,18.700000762939453,mid,bull_mid,1.5
2023-04-06 16:30:00+00:00,EMA Gold,CALL,409.055,408.01970779153464,410.6079383126981,LOSS,2023-04-10 13:30:00+00:00,14.0,18.399999618530273,mid,bull_mid,-1.0
2023-04-10 13:30:00+00:00,Vol Bull,CALL,406.75,405.6542685352833,408.3935971970751,WIN,2023-04-10 17:00:00+00:00,14.0,18.969999313354492,mid,bull_mid,1.5
2023-04-10 17:15:00+00:00,EMA Gold,CALL,408.68,407.64904156091234,410.2264376586315,WIN,2023-04-11 13:30:00+00:00,11.0,18.969999313354492,mid,bull_mid,1.5
2023-04-13 15:00:00+00:00,EMA Gold,CALL,410.51,409.2012640004258,412.4731039993613,WIN,2023-04-13 17:30:00+00:00,10.0,17.799999237060547,mid,bull_mid,1.5
2023-04-17 19:45:00+00:00,Vol Bull,CALL,413.94,413.02930027094084,415.30604959358874,WIN,2023-04-18 13:30:00+00:00,1.0,16.950000762939453,mid,bull_mid,1.5
2023-04-19 19:45:00+00:00,Vol Bull,CALL,414.21,413.42504944545385,415.3874258318192,LOSS,2023-04-20 13:30:00+00:00,1.0,16.459999084472656,mid,bull_mid,-1.0
2023-04-20 13:30:00+00:00,Vol Bull,CALL,412.0401,410.97586019935,413.63645970097497,WIN,2023-04-20 17:30:00+00:00,16.0,17.170000076293945,mid,bull_mid,1.5
2023-04-20 19:00:00+00:00,VWAP Bounce Up,CALL,410.65,409.65334735876934,412.14497896184594,WIN,2023-04-21 13:30:00+00:00,4.0,17.170000076293945,mid,bull_mid,1.5
2023-04-21 19:45:00+00:00,Vol Bull,CALL,412.18,411.2232015002724,413.6151977495914,LOSS,2023-04-24 15:15:00+00:00,8.0,16.770000457763672,mid,bull_mid,-1.0
2023-04-24 19:45:00+00:00,EMA Gold,CALL,412.63,411.87984316316204,413.7552352552569,LOSS,2023-04-25 13:30:00+00:00,1.0,16.889999389648438,mid,bull_mid,-1.0
2023-04-25 14:15:00+00:00,VWAP Bounce Up,CALL,409.67,408.6529461834411,411.1955807248384,LOSS,2023-04-25 16:30:00+00:00,9.0,18.760000228881836,mid,bull_mid,-1.0
2023-04-25 16:45:00+00:00,VWAP Bounce Up,CALL,408.65,407.7373191235279,410.019021314708,LOSS,2023-04-25 17:15:00+00:00,2.0,18.760000228881836,mid,bull_mid,-1.0
2023-04-25 17:15:00+00:00,VWAP Bounce Up,CALL,407.525,406.52850475447053,409.0197428682942,LOSS,2023-04-25 19:00:00+00:00,7.0,18.760000228881836,mid,bull_mid,-1.0
2023-04-25 19:00:00+00:00,VWAP Bounce Up,CALL,407.05,406.0898361515473,408.4902457726791,LOSS,2023-04-25 19:45:00+00:00,3.0,18.760000228881836,mid,bull_mid,-1.0
2023-04-27 16:15:00+00:00,EMA Gold,CALL,409.5189,408.3733221412058,411.2372667881913,WIN,2023-04-27 18:15:00+00:00,8.0,17.030000686645508,mid,bull_mid,1.5
2023-04-27 19:45:00+00:00,Vol Bull,CALL,412.4,411.51109326225327,413.73336010662,LOSS,2023-04-28 13:30:00+00:00,1.0,17.030000686645508,mid,bull_mid,-1.0
2023-04-28 19:45:00+00:00,Vol Bull,CALL,415.93,414.80921073018305,417.61118390472546,WIN,2023-05-01 16:30:00+00:00,13.0,15.779999732971191,mid,bull_mid,1.5
2023-05-02 14:00:00+00:00,VWAP Bounce Up,CALL,412.04,410.8588439553692,413.8117340669463,LOSS,2023-05-02 14:15:00+00:00,1.0,17.780000686645508,mid,bull_mid,-1.0
2023-05-02 14:15:00+00:00,VWAP Bounce Up,CALL,410.975,409.6912479585571,412.9006280621644,LOSS,2023-05-02 14:30:00+00:00,1.0,17.780000686645508,mid,bull_mid,-1.0
2023-05-02 14:30:00+00:00,VWAP Bounce Up,CALL,409.89,408.5538373900887,411.89424391486693,LOSS,2023-05-02 15:00:00+00:00,2.0,17.780000686645508,mid,bull_mid,-1.0
2023-05-02 15:00:00+00:00,VWAP Bounce Up,CALL,408.695,407.3181026475765,410.76034602863524,WIN,2023-05-02 17:45:00+00:00,11.0,17.780000686645508,mid,bull_mid,1.5
2023-05-03 19:15:00+00:00,VWAP Bounce Up,CALL,408.825,406.84046314475046,411.80180528287434,LOSS,2023-05-04 13:30:00+00:00,3.0,18.34000015258789,mid,bull_mid,-1.0
2023-05-05 13:30:00+00:00,Vol Bull,CALL,410.2,408.21377981951383,413.1793302707292,TIMEOUT,2023-05-05 18:30:00+00:00,20.0,17.190000534057617,mid,bull_mid,0.0
2023-05-09 17:45:00+00:00,EMA Gold,CALL,411.84,411.0697795702903,412.9953306445645,LOSS,2023-05-09 19:45:00+00:00,8.0,17.709999084472656,mid,bull_mid,-1.0
2023-05-10 13:30:00+00:00,EMA Gold,CALL,412.3399,411.2776580371697,413.9332629442454,LOSS,2023-05-10 14:30:00+00:00,4.0,16.940000534057617,mid,bull_mid,-1.0
2023-05-10 19:15:00+00:00,Vol Bull,CALL,413.18,411.8229188248556,415.21562176271664,LOSS,2023-05-11 13:30:00+00:00,3.0,16.940000534057617,mid,bull_mid,-1.0
2023-05-11 16:00:00+00:00,EMA Gold,CALL,411.6225,410.310578074799,413.59038288780147,LOSS,2023-05-11 17:45:00+00:00,7.0,16.93000030517578,mid,bull_mid,-1.0
2023-05-11 19:45:00+00:00,Vol Bull,CALL,412.16,411.1063937061811,413.7404094407284,LOSS,2023-05-12 15:15:00+00:00,8.0,16.93000030517578,mid,bull_mid,-1.0
2023-05-12 19:45:00+00:00,Vol Bull,CALL,411.61,410.51297424566565,413.2555386315016,LOSS,2023-05-15 14:00:00+00:00,3.0,17.030000686645508,mid,bull_mid,-1.0
2023-05-15 15:45:00+00:00,EMA Gold,CALL,411.98,410.9185634375867,413.57215484362,LOSS,2023-05-16 13:45:00+00:00,18.0,17.1200008392334,mid,bull_mid,-1.0
2023-05-17 15:15:00+00:00,EMA Gold,CALL,412.12,410.98402825345005,413.8239576198249,WIN,2023-05-17 16:30:00+00:00,5.0,16.8700008392334,mid,bull_mid,1.5
2023-05-17 19:45:00+00:00,Vol Bull,CALL,415.21,414.1921312754487,416.7368030868269,WIN,2023-05-18 14:15:00+00:00,4.0,16.8700008392334,mid,bull_mid,1.5
2023-05-18 19:45:00+00:00,Vol Bull,CALL,419.23,418.12341484803756,420.88987772794377,LOSS,2023-05-19 15:30:00+00:00,9.0,16.049999237060547,mid,bull_mid,-1.0
2023-05-23 16:30:00+00:00,VWAP Bounce Up,CALL,416.22,415.19934473017446,417.75098290473835,LOSS,2023-05-23 18:15:00+00:00,7.0,18.530000686645508,mid,bull_mid,-1.0
2023-05-23 18:15:00+00:00,VWAP Bounce Up,CALL,414.345,413.08919877234337,416.22870184148496,LOSS,2023-05-24 13:30:00+00:00,7.0,18.530000686645508,mid,bull_mid,-1.0
2023-05-24 19:15:00+00:00,Vol Bull,CALL,411.98,410.65067920100347,413.97398119849487,WIN,2023-05-25 13:30:00+00:00,3.0,20.030000686645508,mid,bull_mid,1.5
2023-05-25 17:30:00+00:00,EMA Gold,CALL,414.74,413.37340185092063,416.7898972236191,WIN,2023-05-26 13:30:00+00:00,10.0,19.139999389648438,mid,bull_mid,1.5
2023-05-31 14:15:00+00:00,VWAP Bounce Up,CALL,416.87,415.4986515801538,418.9270226297693,TIMEOUT,2023-05-31 19:15:00+00:00,20.0,17.940000534057617,mid,bull_mid,0.0
2023-06-01 15:00:00+00:00,EMA Gold,CALL,419.8,418.4789053296426,421.7816420055361,WIN,2023-06-01 16:15:00+00:00,5.0,15.649999618530273,mid,bull_mid,1.5
2023-06-01 19:45:00+00:00,Vol Bull,CALL,421.81,420.79575538112755,423.3313669283086,WIN,2023-06-02 13:30:00+00:00,1.0,15.649999618530273,mid,bull_mid,1.5
2023-06-05 14:45:00+00:00,Vol Bull,CALL,428.58,427.38066543762886,430.3790018435567,LOSS,2023-06-05 18:30:00+00:00,15.0,14.729999542236328,low,bull_low,-1.0
2023-06-06 14:00:00+00:00,ORB Up,CALL,427.22,426.0303073464586,429.0045389803122,TIMEOUT,2023-06-06 19:00:00+00:00,20.0,13.960000038146973,low,bull_low,0.0
2023-06-06 19:45:00+00:00,Vol Bull,CALL,428.04,427.092798142166,429.46080278675106,WIN,2023-06-07 13:30:00+00:00,1.0,13.960000038146973,low,bull_low,1.5
2023-06-08 15:15:00+00:00,EMA Gold,CALL,428.26,427.2437825521371,429.7843261717944,WIN,2023-06-09 13:30:00+00:00,19.0,13.649999618530273,low,bull_low,1.5
2023-06-09 13:30:00+00:00,Vol Bull,CALL,430.66,429.7415303385789,432.03770449213164,LOSS,2023-06-09 15:15:00+00:00,7.0,13.829999923706055,low,bull_low,-1.0
2023-06-12 19:00:00+00:00,Vol Bull,CALL,433.2915,432.5660471683084,434.37967924753735,WIN,2023-06-13 13:30:00+00:00,4.0,15.010000228881836,mid,bull_mid,1.5
2023-06-13 13:30:00+00:00,Vol Bull,CALL,436.61,435.5064767720236,438.2652848419647,LOSS,2023-06-13 13:45:00+00:00,1.0,14.609999656677246,low,bull_low,-1.0
2023-06-13 19:45:00+00:00,Vol Bull,CALL,436.66,435.6064111697365,438.2403832453954,WIN,2023-06-14 14:15:00+00:00,4.0,14.609999656677246,low,bull_low,1.5
2023-06-14 19:45:00+00:00,Vol Bull,CALL,437.18,435.4360162650442,439.7959756024337,WIN,2023-06-15 14:45:00+00:00,6.0,13.880000114440918,low,bull_low,1.5
2023-06-21 18:15:00+00:00,ORB Up,CALL,436.6799,435.64509176096914,438.2321123585462,LOSS,2023-06-21 19:30:00+00:00,5.0,13.199999809265137,low,bull_low,-1.0
2023-06-22 19:45:00+00:00,Vol Bull,CALL,436.54,435.5304867187113,438.0542699219331,LOSS,2023-06-23 13:30:00+00:00,1.0,12.90999984741211,low,bull_low,-1.0
2023-06-23 13:30:00+00:00,Vol Bull,CALL,433.2599,431.9123198102319,435.2812702846522,TIMEOUT,2023-06-23 18:30:00+00:00,20.0,13.4399995803833,low,bull_low,0.0
2023-06-23 19:30:00+00:00,ORB Up,CALL,433.685,432.717202845816,435.136695731276,LOSS,2023-06-26 13:30:00+00:00,2.0,13.4399995803833,low,bull_low,-1.0
2023-06-27 16:30:00+00:00,EMA Gold,CALL,435.16,434.1029785618088,436.7455321572869,WIN,2023-06-27 19:15:00+00:00,11.0,13.739999771118164,low,bull_low,1.5
2023-06-28 19:45:00+00:00,Vol Bull,CALL,436.38,435.28149728728954,438.0277540690656,WIN,2023-06-29 16:15:00+00:00,12.0,13.430000305175781,low,bull_low,1.5
2023-06-29 18:15:00+00:00,ORB Up,CALL,437.22,436.20091903913783,438.74862144129327,WIN,2023-06-30 13:30:00+00:00,7.0,13.539999961853027,low,bull_low,1.5
2023-06-30 13:30:00+00:00,Vol Bull,CALL,442.26,440.90338393694384,444.29492409458425,TIMEOUT,2023-06-30 18:30:00+00:00,20.0,13.59000015258789,low,bull_low,0.0
2023-07-05 13:30:00+00:00,Vol Bull,CALL,443.1201,442.5367804078704,443.9950793881943,LOSS,2023-07-05 18:15:00+00:00,19.0,14.180000305175781,low,bull_low,-1.0
2023-07-06 13:30:00+00:00,VWAP Bounce Up,CALL,438.63,437.56508842167415,440.22736736748874,LOSS,2023-07-06 14:00:00+00:00,2.0,15.4399995803833,mid,bull_mid,-1.0
2023-07-06 14:00:00+00:00,VWAP Bounce Up,CALL,438.04,436.90586884317827,439.7411967352327,WIN,2023-07-06 17:45:00+00:00,15.0,15.4399995803833,mid,bull_mid,1.5
2023-07-06 19:45:00+00:00,Vol Bull,CALL,439.67,438.90822664156116,440.8126600376583,LOSS,2023-07-07 13:30:00+00:00,1.0,15.4399995803833,mid,bull_mid,-1.0
2023-07-07 16:30:00+00:00,Vol Bull,CALL,442.11,441.2422880116289,443.4115679825567,LOSS,2023-07-07 18:30:00+00:00,8.0,14.829999923706055,low,bull_low,-1.0
2023-07-10 19:45:00+00:00,Vol Bull,CALL,439.66,438.7874604482087,440.968809327687,WIN,2023-07-11 13:30:00+00:00,1.0,15.069999694824219,mid,bull_mid,1.5
2023-07-11 15:00:00+00:00,EMA Gold,CALL,440.9001,439.939361998939,442.34120700159156,WIN,2023-07-11 19:45:00+00:00,19.0,14.84000015258789,low,bull_low,1.5
2023-07-11 19:45:00+00:00,Vol Bull,CALL,442.48,441.5774223699693,443.83386644504606,WIN,2023-07-12 13:30:00+00:00,1.0,14.84000015258789,low,bull_low,1.5
2023-07-12 14:00:00+00:00,ORB Up,CALL,447.14,445.86493015554754,449.0526047666786,LOSS,2023-07-12 15:30:00+00:00,6.0,13.539999961853027,low,bull_low,-1.0
2023-07-13 19:30:00+00:00,Vol Bull,CALL,450.36,449.62268291718476,451.4659756242229,LOSS,2023-07-13 19:45:00+00:00,1.0,13.609999656677246,low,bull_low,-1.0
2023-07-17 14:00:00+00:00,ORB Up,CALL,449.88,449.02280408283883,451.1657938757417,WIN,2023-07-17 19:00:00+00:00,20.0,13.479999542236328,low,bull_low,1.5
2023-07-17 19:15:00+00:00,Vol Bull,CALL,451.54,450.9230597816976,452.4654103274537,LOSS,2023-07-17 19:45:00+00:00,2.0,13.479999542236328,low,bull_low,-1.0
2023-07-18 13:30:00+00:00,Vol Bull,CALL,451.06,450.3206502333781,452.16902464993285,WIN,2023-07-18 14:45:00+00:00,5.0,13.300000190734863,low,bull_low,1.5
2023-07-24 14:45:00+00:00,EMA Gold,CALL,454.245,453.08976649027585,455.9778502645862,TIMEOUT,2023-07-24 19:45:00+00:00,20.0,13.90999984741211,low,bull_low,0.0
2023-07-24 19:45:00+00:00,Vol Bull,CALL,454.2,453.37423246629453,455.4386513005582,WIN,2023-07-25 15:30:00+00:00,9.0,13.90999984741211,low,bull_low,1.5
2023-07-25 15:30:00+00:00,ORB Up,CALL,455.52,454.7391428967766,456.69128565483504,WIN,2023-07-25 18:30:00+00:00,12.0,13.859999656677246,low,bull_low,1.5
2023-07-26 18:30:00+00:00,EMA Gold,CALL,456.62,455.6568065569038,458.0647901646443,LOSS,2023-07-26 18:45:00+00:00,1.0,13.1899995803833,low,bull_low,-1.0
2023-07-26 19:30:00+00:00,ORB Up,CALL,455.31,453.9894996114049,457.2907505828927,WIN,2023-07-27 13:30:00+00:00,2.0,13.1899995803833,low,bull_low,1.5
2023-07-28 15:15:00+00:00,EMA Gold,CALL,457.44,455.8829684242246,459.7755473636631,LOSS,2023-07-28 17:30:00+00:00,9.0,13.329999923706055,low,bull_low,-1.0
2023-07-28 19:45:00+00:00,ORB Up,CALL,456.91,455.73065184798276,458.67902222802593,TIMEOUT,2023-07-31 18:15:00+00:00,20.0,13.329999923706055,low,bull_low,0.0
2023-07-31 19:45:00+00:00,Vol Bull,CALL,457.79,456.8117051526518,459.25744227102234,LOSS,2023-08-01 13:30:00+00:00,1.0,13.630000114440918,low,bull_low,-1.0
2023-08-01 13:30:00+00:00,Vol Bull,CALL,456.59,455.4962262131766,458.23066068023496,LOSS,2023-08-01 16:30:00+00:00,12.0,13.930000305175781,low,bull_low,-1.0
2023-08-01 19:45:00+00:00,Vol Bull,CALL,456.465,455.6916434684021,457.6250347973967,LOSS,2023-08-02 13:30:00+00:00,1.0,13.930000305175781,low,bull_low,-1.0
2023-08-02 14:00:00+00:00,VWAP Bounce Up,CALL,452.0,450.8174301020698,453.7738548468953,LOSS,2023-08-02 14:45:00+00:00,3.0,16.09000015258789,mid,bull_mid,-1.0
2023-08-02 14:45:00+00:00,VWAP Bounce Up,CALL,450.63,449.41168692939044,452.45746960591435,LOSS,2023-08-02 19:15:00+00:00,18.0,16.09000015258789,mid,bull_mid,-1.0
2023-08-02 19:15:00+00:00,VWAP Bounce Up,CALL,449.41,448.37826852572834,450.9575972114076,LOSS,2023-08-03 13:30:00+00:00,3.0,16.09000015258789,mid,bull_mid,-1.0
2023-08-03 14:15:00+00:00,VWAP Bounce Up,CALL,447.42,446.06306711492607,449.4553993276109,WIN,2023-08-03 15:15:00+00:00,4.0,15.920000076293945,mid,bull_mid,1.5
2023-08-04 13:30:00+00:00,Vol Bull,CALL,451.21,449.9126558441144,453.1560162338283,LOSS,2023-08-04 14:00:00+00:00,2.0,17.100000381469727,mid,bull_mid,-1.0
2023-08-04 16:15:00+00:00,EMA Gold,CALL,452.4988,451.2788639550631,454.32870406740534,LOSS,2023-08-04 17:30:00+00:00,5.0,17.100000381469727,mid,bull_mid,-1.0
