date,open,high,low,close,volume
2023-01-09,107.79,110.36,107.25,108.18,396754
2023-01-10,107.75,109.53,107.38,109.51,207068
2023-01-11,109.45,110.83,108.65,110.83,225340
2023-01-12,111.99,113.2,109.58,112.46,246798
2023-01-13,111.13,112.94,111.02,112.8,137690
2023-01-17,112.62,114.27,112.45,113.51,201892
2023-01-18,114.77,115.51,112.83,112.84,223234
2023-01-19,111.94,112.11,109.88,110.11,210028
2023-01-20,111.14,113.65,110.4,113.63,143882
2023-01-23,114.52,119.32,114.44,119.03,293992
2023-01-24,117.7,119.11,117.53,118.22,159630
2023-01-25,116.04,118.49,115.19,118.32,209382
2023-01-26,120.15,120.51,117.97,120.47,257278
2023-01-27,118.15,120.57,118.01,119.64,164254
2023-01-30,118.04,118.84,116.7,116.8,247544
2023-01-31,116.57,118.53,116.29,118.53,131050
2023-02-01,119.07,125.21,119.02,124.1,383954
2023-02-02,125.57,127.82,124.88,126.77,346546
2023-02-03,123.91,127.08,123.77,124.48,135646
2023-02-06,122.35,124.1,121.97,122.4,218362
2023-02-07,122.9,126.59,122.53,126.07,258838
2023-02-08,125.51,126.3,123.37,123.6,192484
2023-02-09,125.92,127.25,123.22,124.07,194056
2023-02-10,122.91,123.04,120.87,122.05,94070
2023-02-13,122.58,124.13,121.65,123.8,125796
2023-02-14,122.86,126.83,122.42,126.44,147694
2023-02-15,124.77,126.56,123.81,126.47,182142
2023-02-16,123.89,125.02,122.92,123.06,156240
2023-02-17,122.17,122.57,120.33,121.35,155140
2023-02-21,119.45,120.68,117.58,117.74,318754
2023-02-22,117.97,118.79,116.61,117.14,129786
2023-02-23,121.59,121.84,119.2,121.25,188354
2023-02-24,119.06,119.55,118.28,119.13,82538
2023-02-27,121,121.14,119.58,119.61,55196
2023-02-28,119.36,121.28,119.13,119.79,72072
2023-03-01,120.44,121.27,119.41,119.81,168144
2023-03-02,117.76,121.34,117.38,120.75,165566
2023-03-03,120.73,122.57,120.07,122.46,136562
2023-03-06,122.76,123.88,121.15,121.45,178636
2023-03-07,121.52,121.88,119.56,120.06,223540
2023-03-08,121.07,123.21,120.69,123.14,171776
2023-03-09,122.88,124.54,120.62,120.85,218494
2023-03-10,121.14,121.83,118.28,118.86,232454
2023-03-13,117.23,120.24,116.43,118.84,244748
2023-03-14,120.79,122.96,120.54,122.46,203196
2023-03-15,120.66,121.17,118.59,120.95,276410
2023-03-16,120.24,125.95,119.9,125.77,333798
2023-03-17,126.06,126.96,124.64,125.29,234412
2023-03-20,125.44,126.79,124.42,126.34,212040
2023-03-21,127.49,128.67,124.84,126.73,239980
2023-03-22,126.95,130.38,126.04,126.05,233930
2023-03-23,128.43,130.95,127.39,129.49,216974
2023-03-24,128.53,128.75,126.09,127.24,255910
2023-03-27,127.49,127.97,125.5,125.75,99488
2023-03-28,125.56,125.56,123.25,124.94,170724
2023-03-29,127.08,129.51,126.95,128.81,261856
2023-03-30,130.32,131.46,129.94,130.64,129768
2023-03-31,129.46,131.77,129.46,131.71,116244
2023-04-03,130.87,131.37,129.33,130.93,104506
2023-04-04,131.18,131.22,128.22,128.88,156306
2023-04-05,127.45,127.54,125.27,126.6,185934
2023-04-06,125.39,126.91,124.72,126.2,104282
2023-04-10,125.09,128.16,125.01,128.06,96870
2023-04-11,128.63,128.63,127.27,127.47,77708
2023-04-12,128.46,128.56,125.1,125.13,209480
2023-04-13,125.28,126.84,124.62,126.1,114396
2023-04-14,125.98,127.47,124.72,126.04,103424
2023-04-17,124.72,125.99,124.43,125.92,258042
2023-04-18,127.12,127.78,125.62,126.52,114564
2023-04-19,124.72,125.51,124.56,125.34,111716
2023-04-20,124.51,127.24,124.51,125.4,118496
2023-04-21,124.76,124.76,123.33,124.19,88230
2023-04-24,123.97,124.61,122.73,123.49,69562
2023-04-25,122.45,122.5,119.59,119.6,186268
2023-04-26,120.96,121.59,119.85,120.45,191074
2023-04-27,120.49,121.74,118.65,121.57,212666
2023-04-28,122.33,123.61,121.96,123.6,114220
2023-05-01,124,124.91,123.68,124.6,73212
2023-05-02,124.66,125.01,122.61,123.47,78810
2023-05-03,122.84,124.17,122.1,122.27,117012
2023-05-04,121.59,122.81,120.94,121.76,106542
2023-05-05,122.23,124.91,121.64,124.375,72487
2023-05-08,124.28,125.15,123.37,125.04,64833
2023-05-09,123.4,123.545,122.755,123.16,60261
2023-05-10,124.47,124.98,122.98,124.19,63713
2023-05-11,123.895,123.94,121.895,123.14,66502
2023-05-12,123.42,123.715,121.91,122.88,27953
2023-05-15,123.11,126.09,122.86,126.09,78487
2023-05-16,125.78,127.38,125.78,126.09,109625
2023-05-17,127.57,129.94,126.87,129.44,79227
2023-05-18,130.35,134.285,130.25,134.03,114673
2023-05-19,133.66,133.9,132.61,133.315,52535
2023-05-22,132.25,133.6,132.015,133.2,76550
2023-05-23,132.405,133,131.085,131.3,69343
2023-05-24,128.71,129.645,128,129.32,163208
2023-05-25,137.835,141.105,136.29,140.46,248181
2023-05-26,141.83,148.32,141.78,147.46,197135
2023-05-30,150.71,151.67,147.5,148.09,163623
