date,open,high,low,close,volume
2020-11-20,21.79,22.66,21.79,22.25,105520
2020-11-23,22.4,22.4,21.52,22.11,52070
2020-11-24,22.57,24.88,22.27,24.7,460690
2020-11-25,25.67,27.59,25.53,27.01,477210
2020-11-27,25.91,27.92,25.7,27.08,213730
2020-11-30,30.15,34.73,30.03,34.41,1476790
2020-12-01,33.08,35.37,31.77,32.5,249480
2020-12-02,32.2,32.95,31.1,32.14,103200
2020-12-03,32.63,33.2,32.24,33.1,48310
2020-12-04,32.85,32.99,31.76,32.83,58340
2020-12-07,32.87,34.89,32.55,33.66,139220
2020-12-08,31.31,31.31,28.82,28.94,766690
2020-12-09,28.42,29.11,27.42,28.62,907360
2020-12-10,28.56,29.06,28.33,29.02,232750
2020-12-11,28.84,29.4,28.01,28.61,282160
2020-12-14,29.88,29.97,27.68,27.92,541290
2020-12-15,28.37,28.94,27.93,28.58,302830
2020-12-16,31.24,31.24,29.85,29.94,428810
2020-12-17,32.11,32.19,29.51,29.77,382950
2020-12-18,29.21,30.33,28.82,30.11,269560
2020-12-21,29.75,32.11,29.64,31.79,203370
2020-12-22,32.64,33.47,32.06,33.08,213480
2020-12-23,33.5,34.25,32.55,33.7,193270
2020-12-24,33.61,33.61,32.08,32.16,110700
2020-12-28,36.49,37.92,35.54,36.97,365360
2020-12-29,37,37.03,34.45,36.77,234040
2020-12-30,37.94,39.91,37.34,38.98,204330
2020-12-31,39.19,39.96,37.94,38.82,240230
2021-01-04,41.8,44.2,41.12,42.47,654740
2021-01-05,42.48,43.64,40.7,42.86,411760
2021-01-06,43.16,48.2,43.13,48.1,682070
2021-01-07,52.07,55.87,50.35,53.84,738800
2021-01-08,55.56,55.97,51.71,53.24,427700
2021-01-11,47.2,50.85,46.64,49.47,336770
2021-01-12,50.06,51.67,48.86,51.42,204450
2021-01-13,50.4,52.2,49.34,52.02,191860
2021-01-14,54.5,63.11,54,63.11,407750
2021-01-15,60.88,61.93,57.45,57.73,620250
2021-01-19,61.6,62.04,58.03,59.16,290430
2021-01-20,58.86,58.86,53.37,55.02,316990
2021-01-21,51.32,53.25,50.5,51.97,304610
2021-01-22,53.18,57.94,52.78,57.88,197560
2021-01-25,59.14,59.87,55.35,57.18,199780
2021-01-26,55.81,56.3,54.66,56.08,148110
2021-01-27,53.67,54.7,51.04,53.91,311470
2021-01-28,56.08,60.46,55.28,57.82,313550
2021-01-29,68.1,69.35,61.05,62.01,568720
2021-02-01,61.79,63.83,59,63.28,192580
2021-02-02,64.59,69.1,63.93,68.63,188850
2021-02-03,70.68,75.05,70.36,74.1,224060
2021-02-04,76.71,76.71,72.18,76.47,202400
2021-02-05,77.3,80.47,74.57,80.38,241300
2021-02-08,92.6,104.77,89.27,104.2,677910
2021-02-09,113.84,130.71,107.1,128.03,807960
2021-02-10,119.9,119.9,95.71,97.89,390350
2021-02-11,113.5,113.64,97.95,100.83,490870
2021-02-12,101.43,104.41,96.1,103.6,258390
2021-02-16,107.08,107.48,95.49,95.65,522350
2021-02-17,94.2,95,88.33,94.42,702360
2021-02-18,92.18,95.85,90.51,92.52,329210
2021-02-19,93.39,100.5,91.7,96.36,545920
2021-02-22,87.1,92.56,86.85,88,186160
2021-02-23,78.81,79.25,66.05,68.97,1072840
2021-02-24,74.79,80.91,72.43,80.91,290660
2021-02-25,84.09,84.22,72.82,73.01,278390
2021-02-26,68.8,79.82,68.31,74.91,140180
2021-03-01,80,80.43,76.06,78.38,225080
2021-03-02,81.3,81.45,74.32,75.01,193890
2021-03-03,77.76,79.57,72.78,73.02,272590
2021-03-04,71.19,73.6,61.37,64.51,443770
2021-03-05,65.94,65.94,53.86,62.17,387830
2021-03-08,64.25,66.57,61.8,62.61,150460
2021-03-09,68.8,73.38,68.5,71.8,397390
2021-03-10,74.3,75.85,71.38,75.85,176250
2021-03-11,77.39,80.45,76.66,80.38,217730
2021-03-12,76.43,80.96,76.14,78.55,218320
2021-03-15,78.86,80.55,76.39,76.91,264370
2021-03-16,75.45,76.5,70.52,72.31,133710
2021-03-17,71.1,78.5,70.43,77.15,275900
2021-03-18,75.22,80.46,72.8,73.09,307700
2021-03-19,74.69,78.4,71.55,77.82,306590
2021-03-22,77.01,77.01,72.22,72.53,159310
2021-03-23,71.86,73.37,67.06,67.66,241730
2021-03-24,70.25,70.97,61.65,62.02,301830
2021-03-25,57.14,62.58,56.6,62.09,368800
2021-03-26,62.3,63.96,60.57,62.13,164490
2021-03-29,65.84,66.2,63.05,63.05,137980
2021-03-30,64.38,66.15,62.51,65.39,198810
2021-03-31,64.75,69.21,64.15,67.5,197520
2021-04-01,69.14,72.54,68.9,70.05,181100
2021-04-05,70.88,73.41,69.6,71.9,146490
2021-04-06,71.76,71.82,67.93,70.5,236910
2021-04-07,67.83,69.25,65.28,65.68,185060
2021-04-08,66.53,70.14,66.53,68.85,194000
2021-04-09,70.68,71.87,69.15,70.85,144330
2021-04-12,73.25,74.59,70.55,71.88,194110
2021-04-13,74.52,81.54,74.07,81.54,162820
2021-04-14,88.04,88.04,73.1,73.84,359930
2021-04-15,75.1,75.4,71.21,74.23,119750
2021-04-16,70.66,71.79,68.7,69.45,257420
2021-04-19,64.8,66.24,62.35,63.82,292230
2021-04-20,63.9,64.78,61.7,64.69,169960
2021-04-21,64.34,66.39,63.37,65.1,134580
2021-04-22,64.95,65.05,59.6,59.93,273990
2021-04-23,57.79,61.79,56.93,61.33,284170
2021-04-26,63.46,65.91,63.26,65.77,152800
2021-04-27,67.18,68.42,66.2,67.66,192910
2021-04-28,67.08,68.69,66.79,67.71,121090
2021-04-29,66.5,67.5,63.95,65.55,193200
2021-04-30,64.88,67.44,64.64,65.76,203040
2021-05-03,67.07,67.07,63.5,63.53,155050
2021-05-04,61.88,62.6,60.15,61.62,177850
2021-05-05,62.61,64.93,61.5,62.08,180930
2021-05-06,61.58,61.78,58.72,60.64,145040
2021-05-07,61.23,63.09,61.16,62.01,178100
2021-05-10,61.55,61.55,56.67,56.9,269630
2021-05-11,53.52,58.31,52.61,57.43,371180
2021-05-12,56.18,57.4,53.94,54.11,168950
2021-05-13,51.4,53.9,48.04,48.56,327160
2021-05-14,49.87,52.29,49.23,52.09,454650
2021-05-17,48.13,49.9,46.91,49.13,257510
2021-05-18,49,50.42,47.06,48.72,219740
2021-05-19,41.53,45.72,41.28,45.5,564440
2021-05-20,47.82,49.25,45.83,47.35,361070
2021-05-21,47.35,48.5,44.78,44.87,245680
2021-05-24,45.77,47.77,44.73,47.16,317570
2021-05-25,46.57,47.95,45.97,47.12,387330
2021-05-26,48.05,49.52,47.8,48.27,251890
2021-05-27,49.15,50.19,48.67,49.44,240600
2021-05-28,48.22,48.22,46.95,46.97,230790
2021-06-01,48.03,48.35,46.94,47.83,147860
2021-06-02,48.2,49.9,47.87,49.84,164530
2021-06-03,50.06,50.06,48.43,48.75,154050
2021-06-04,48.37,48.49,47.51,48.46,160320
2021-06-07,48.3,48.3,46.5,46.94,311770
2021-06-08,45.69,46.13,43,45.81,494790
2021-06-09,46.51,51.43,45.73,51.35,553730
2021-06-10,51.14,52.85,49.6,50.85,494200
2021-06-11,51.45,51.89,50.45,51.55,166180
2021-06-14,54.79,60.45,54.63,60,779430
2021-06-15,60.2,63.5,59.1,63.09,635470
2021-06-16,62.1,63.69,61.04,61.93,443800
2021-06-17,62.33,63.89,61.36,63.03,303490
2021-06-18,62.07,64.7,61.64,64.7,695830
2021-06-21,59.96,60.86,57.8,58.48,471790
2021-06-22,53.53,56.4,51.42,55.5,604250
2021-06-23,58.04,58.54,55.23,55.26,229230
2021-06-24,56.75,58.86,56.34,58.08,276260
2021-06-25,56.75,56.86,54.72,55.06,352550
2021-06-28,57,62.95,56.66,62.36,503330
2021-06-29,64.9,69.17,64.8,66.58,436370
2021-06-30,64.53,66.83,63.9,66.46,312790
2021-07-01,65.46,65.67,64.01,65.03,187710
2021-07-02,65.88,66.11,63.59,63.59,168480
2021-07-06,64.8,65.08,63.15,63.4,239740
2021-07-07,64.39,64.6,62.44,63.92,164810
2021-07-08,59.9,62.27,59.63,62.08,155290
2021-07-09,62.29,63.55,61.52,62.82,105300
2021-07-12,63.09,63.09,58.84,58.87,180640
2021-07-13,58.09,59.65,57.68,57.95,216780
2021-07-14,58.5,58.9,56.09,56.09,179500
2021-07-15,54.5,55.8,52.64,54.04,226900
2021-07-16,54.24,54.27,52.16,52.3,321660
2021-07-19,50.24,51.46,49.32,49.89,228460
2021-07-20,48.75,50.58,47.3,50.13,254220
2021-07-21,53.96,56.89,52.85,55.81,347770
2021-07-22,55.66,56.71,53.51,55.64,321200
2021-07-23,56.02,56.02,53.5,54.03,135600
2021-07-26,62.17,69.17,62.17,68.23,487790
2021-07-27,66.04,67.49,62.38,63.1,267850
2021-07-28,66.35,67.41,63.3,64.63,323460
2021-07-29,64.18,64.77,62.21,62.45,165320
2021-07-30,61.71,63.17,60.97,62.72,180800
2021-08-02,62.49,65.86,62.02,63.85,347730
2021-08-03,62.61,62.89,60.51,62.48,238050
2021-08-04,63.21,67.47,63.21,67.21,259830
2021-08-05,64.15,72.82,63.81,71.59,335330
2021-08-06,70.85,75.1,70.19,74.86,288220
2021-08-09,79.6,79.6,76.4,76.77,456790
2021-08-10,76.76,77.47,74.47,75.03,221420
2021-08-11,75.95,76.84,74.02,75,360860
2021-08-12,72.4,72.9,71.39,72.02,334500
2021-08-13,74.7,75.33,72.61,72.82,220150
2021-08-16,72.86,72.86,69.31,69.79,124850
2021-08-17,68.93,69.98,65.95,66.21,199350
2021-08-18,65.97,67.8,65.29,65.37,185500
2021-08-19,64.34,67.86,64.34,67.67,191120
2021-08-20,69.12,72.79,68.32,71.55,261700
2021-08-23,74.42,74.62,71.3,71.78,181020
2021-08-24,71.3,71.68,69.17,71.68,213100
2021-08-25,71.39,73.47,70.57,72.51,213450
2021-08-26,71.29,71.41,69.3,69.36,160460
2021-08-27,69.66,71.89,69.66,70.75,598860
2021-08-30,69.89,70.65,69.58,70.1,197910
2021-08-31,70.26,70.48,68.92,69.41,211710
2021-09-01,69.96,71.48,69.12,70.23,403060
2021-09-02,72.04,73.09,69.53,69.55,191970
2021-09-03,71.48,72.7,70.59,71.26,258790
2021-09-07,70.11,70.11,64.59,64.75,748720
2021-09-08,65,65.52,63.15,63.84,308350
2021-09-09,65.19,65.19,63.24,63.95,313000
2021-09-10,64.07,64.07,61.26,61.55,320980
2021-09-13,60.8,64.2,60.13,64.2,870430
2021-09-14,64.62,65,61.4,61.82,280690
2021-09-15,62.73,64.2,62.12,63.17,204630
2021-09-16,63.2,63.29,61.24,63.29,366880
2021-09-17,63.15,63.4,61.3,61.52,271810
2021-09-20,57.15,59.12,56.93,58.91,278640
2021-09-21,58.6,59.28,57.74,58.16,154310
2021-09-22,58.62,60.36,58.62,59.97,121160
2021-09-23,60.25,61.7,60.11,61.7,110640
2021-09-24,57.81,60.07,57.81,59.93,242960
2021-09-27,60.01,60.01,59.04,59.39,96780
2021-09-28,58.59,58.59,57.32,57.41,155470
2021-09-29,58.2,58.46,56.59,56.59,116270
2021-09-30,58.15,59.16,57.44,57.65,169000
2021-10-01,61.37,61.38,59.33,61.3,192800
2021-10-04,60.81,61.16,58.71,60.84,169300
2021-10-05,61.31,65.21,61.31,65.21,119990
2021-10-06,67.31,67.94,65.21,67.27,215340
2021-10-07,66.37,69.3,66.37,69.2,141290
2021-10-08,69.98,71.22,69.19,70.84,248070
2021-10-11,72.04,74.88,72.04,73.13,239920
2021-10-12,73.46,73.46,70.31,70.96,135350
2021-10-13,71.1,72.73,70.92,72.72,100350
2021-10-14,73.74,73.74,72.11,72.41,114930
2021-10-15,73.81,76.07,73.66,75,295690
2021-10-18,74.68,75.63,73.89,73.89,250170
2021-10-19,74.63,75,70.16,72.84,263140
2021-10-20,73.66,77.68,73.45,75.69,237910
2021-10-21,75.35,75.9,73,73.79,244280
2021-10-22,73.66,73.85,70.8,71.85,208570
2021-10-25,73.45,75.19,73.38,74.66,153130
2021-10-26,73.45,75.03,73.4,73.4,143020
2021-10-27,71.66,72.78,71.37,71.6,126700
2021-10-28,72.91,74.61,70.93,71.74,188000
2021-10-29,72.47,73.5,69.37,71.53,190040
2021-11-01,72.14,74.4,71.96,73.75,135970
2021-11-02,75.7,84.01,75.24,79.36,454680
2021-11-03,78.62,81.74,78.31,81.09,229520
2021-11-04,80.78,82.25,79,80,117380
2021-11-05,80.32,80.66,78.05,79.76,205430
2021-11-08,84.51,87.32,84.51,85.95,160290
2021-11-09,88.4,88.76,83.84,85.85,191430
2021-11-10,88,88,80.63,81.63,210300
2021-11-11,81.45,83.38,81.45,81.64,196960
2021-11-12,81.08,81.22,78.7,80.97,248270
2021-11-15,81.86,81.86,78.22,79.46,159850
2021-11-16,76.85,77.78,74.91,75.12,283950
2021-11-17,75.9,76.14,74,75.12,161820
2021-11-18,74.83,74.97,71.82,72.67,218650
2021-11-19,73.14,73.9,71.84,71.88,312990
2021-11-22,72.4,72.58,69.04,69.07,167000
2021-11-23,69.38,70.6,68.41,69.61,172830
2021-11-24,68.65,70.35,68.32,70.03,348750
2021-11-26,68.02,68.02,65.57,66.28,200660
2021-11-29,69.2,70.41,68.02,69.64,367700
2021-11-30,71.29,72.6,69.11,72.44,372630
2021-12-01,73.5,74.29,70.01,70.35,402810
2021-12-02,69.21,70.42,66.89,68.41,230300
2021-12-03,68.19,68.19,61.62,63.26,271570
2021-12-06,59.22,60.4,56.57,59.71,112830
2021-12-07,62.24,64.71,62.24,62.84,63460
2021-12-08,63.21,63.96,62.85,63.59,57130
2021-12-09,61.6,61.6,58.88,59.31,121040
2021-12-10,61.2,61.69,58.31,60.06,110200
2021-12-13,58.45,59.13,56.7,57.33,176180
2021-12-14,56.25,58.35,55.8,57.77,226640
2021-12-15,58.01,60.26,54.96,59.97,236100
2021-12-16,59.94,59.94,55.99,56.57,189770
2021-12-17,54.22,58,53.51,57.16,187330
2021-12-20,54.95,56.3,54.39,54.55,204600
2021-12-21,56.97,57.03,55.68,56.71,180510
2021-12-22,56.73,57.54,56.4,56.95,178840
2021-12-23,56.75,59.94,56.31,59.75,303190
2021-12-27,60.73,62.03,60.46,60.82,115520
2021-12-28,57.85,58.9,56.53,56.62,97240
2021-12-29,56.48,56.5,55.15,55.69,81260
2021-12-30,56.28,57.5,55.92,56.07,188980
2021-12-31,57.11,57.11,54.39,54.41,99760
2022-01-03,55.26,55.99,54.61,55.88,169750
2022-01-04,56.99,57.36,53.72,55.18,144310
2022-01-05,54.42,55.18,50.91,50.96,244510
2022-01-06,50.07,50.66,47.94,49.86,193820
2022-01-07,48.68,49.59,47.24,48.22,292190
2022-01-10,45.72,48.2,44.87,48.2,261400
2022-01-11,48.15,51.23,47.65,50.68,305470
2022-01-12,52.56,52.89,51.27,51.42,134550
2022-01-13,52.32,52.63,48.93,48.99,180940
2022-01-14,48.61,50,48.38,49.85,118710
2022-01-18,48.48,48.86,46.72,46.8,232020
2022-01-19,48.15,49.09,45.91,46,181820
2022-01-20,47.22,48.89,45.61,45.75,206030
2022-01-21,42.3,43.25,36.72,37.64,960390
2022-01-24,32.01,37.25,32.01,37.05,713980
2022-01-25,37.06,37.89,35.71,36.47,374990
2022-01-26,39.02,39.02,34.64,35.47,404430
2022-01-27,35.66,35.82,31.78,31.93,464510
2022-01-28,32.68,34.13,30.8,33.81,470360
2022-01-31,33.89,37.02,33.33,36.81,408690
2022-02-01,38.49,38.57,36.5,37.36,315530
2022-02-02,36.76,36.76,33.9,34.94,449800
2022-02-03,34,35.63,33.35,34.04,305950
2022-02-04,34.25,39.82,34.18,39.16,498420
2022-02-07,40.82,43.33,40.59,41.31,655420
2022-02-08,40.88,42.67,40.42,42.54,344280
2022-02-09,43.2,44.64,42.32,44.57,178450
2022-02-10,43.35,46.15,42.52,43.06,326070
2022-02-11,43.12,44.35,40.69,41.15,315170
2022-02-14,41.48,42.9,40.63,40.92,231150
2022-02-15,43.15,43.77,42.45,43.77,186570
2022-02-16,42.55,43.61,41.71,43.49,122440
2022-02-17,41.91,42.27,40.27,40.52,196320
2022-02-18,40.3,40.69,38.59,39.54,216960
2022-02-22,37.6,38.91,36.95,37.67,256500
2022-02-23,39,39.1,36.36,36.54,275230
2022-02-24,34.18,39.91,33.92,39.69,675620
2022-02-25,40.43,41.1,39.35,40.45,271650
2022-02-28,41.14,44.58,40.69,44.52,271670
2022-03-01,46.7,47.3,45,46.35,487010
2022-03-02,45.56,46.89,45.17,45.82,238650
2022-03-03,45.6,45.62,42.69,42.88,147420
2022-03-04,42.77,42.89,40.73,41.03,160750
2022-03-07,41.51,42.47,38.91,39.07,209780
2022-03-08,39.96,42.39,39.7,40.91,227450
2022-03-09,44.4,45.32,43.45,43.53,260540
2022-03-10,41.4,42.26,40.72,42.2,98020
2022-03-11,42.64,42.64,39.08,39.09,111380
2022-03-14,38.92,39.27,36.41,36.9,234780
2022-03-15,37.17,39.55,36.55,39.54,163460
2022-03-16,40.48,42.94,39.94,42.9,310910
2022-03-17,43.04,44.13,42.89,43.39,197360
2022-03-18,43.47,45.58,43.2,45.38,208370
2022-03-21,44.9,44.9,43.18,43.67,109730
2022-03-22,45.79,46.72,44.92,45.93,181040
2022-03-23,45.43,46.85,45.14,45.18,89520
2022-03-24,46,48.41,45.16,48.37,198190
2022-03-25,49.15,49.15,46.29,47.27,170030
2022-03-28,49.97,51.16,48.99,50.81,161520
2022-03-29,50.81,52.23,49.67,52.05,186940
2022-03-30,50.59,51.4,49.87,50.14,129470
2022-03-31,50.01,50.63,48.63,48.63,191950
2022-04-01,48.88,49.61,48,49.1,174080
2022-04-04,49.2,50.29,48.9,50.15,136950
2022-04-05,49.65,49.65,47.25,48.72,220320
2022-04-06,47.3,47.3,44.84,45.63,168930
2022-04-07,46.31,46.72,44.6,46.39,181940
2022-04-08,45.46,46.8,45.32,45.35,129210
2022-04-11,44.03,44.73,42.6,43.65,209090
2022-04-12,44.94,47.61,43.81,44.33,319220
2022-04-13,44.27,46.58,44.13,46.34,154530
2022-04-14,46.61,46.61,44.89,44.91,110990
2022-04-18,44.59,45.13,43.27,44.58,203280
2022-04-19,45.05,47.05,44.56,47.04,163160
2022-04-20,46.81,46.81,44.74,44.92,121660
2022-04-21,45.9,47.17,42.66,42.84,258910
2022-04-22,42.52,43.7,40.81,40.95,165460
2022-04-25,41.08,42.77,40.9,42.77,162690
2022-04-26,42.36,42.46,39.15,39.23,265500
2022-04-27,39.3,40.19,38.55,38.55,132210
2022-04-28,39.79,40.39,37.07,39.99,322340
2022-04-29,39.3,40.97,35.34,35.35,375010
2022-05-02,35.14,36.92,34.55,36.62,231400
2022-05-03,36.4,36.73,34.11,34.21,294580
2022-05-04,34.55,36.84,32.53,36.58,413000
2022-05-05,35.54,35.54,30.66,31.47,562290
2022-05-06,30.73,30.73,28.3,29.43,608100
2022-05-09,27.02,27.08,21.48,21.93,682530
2022-05-10,23.71,24.94,20.97,22.57,851930
2022-05-11,19.84,21.57,16.5,16.85,1832640
2022-05-12,15.32,20.22,13.44,17.14,1644330
2022-05-13,20.25,21.96,19.53,20.37,918520
2022-05-16,20.09,20.79,19.36,20.11,428380
2022-05-17,21.34,22.54,20.76,22.48,351600
2022-05-18,21.62,22.33,19.61,19.75,333520
2022-05-19,20.44,21.89,19.94,21.02,199430
2022-05-20,21.58,21.73,18.94,20.17,267940
2022-05-23,21.11,21.42,19.85,20.4,222070
2022-05-24,20.06,20.1,18.5,19.29,279360
2022-05-25,19.15,20.28,19.15,19.81,182620
2022-05-26,18.01,21.85,17.61,21.58,341030
2022-05-27,22.55,23.28,21.32,21.88,313130
2022-05-31,23.69,27.2,22.99,26.4,712560
2022-06-01,26.3,26.7,23.4,23.76,272260
2022-06-02,23.53,24.95,23.34,24.4,339000
2022-06-03,23.39,23.68,22.4,22.75,254820
2022-06-06,24.31,24.75,23.3,23.55,260500
2022-06-07,22.1,24.22,21.91,23.96,377320
2022-06-08,24.2,24.59,23.27,23.27,118980
2022-06-09,22.92,23.3,21.69,21.78,182410
2022-06-10,21.18,21.24,19.86,20.28,350180
2022-06-13,14.85,16.65,14.51,15.19,1448520
2022-06-14,14.94,16.78,14.6,15.75,772060
2022-06-15,16.01,17.6,15.75,17.16,838230
2022-06-16,16.11,16.49,15.51,16.13,460650
2022-06-17,16.16,16.81,15.82,16.78,416360
2022-06-21,17.5,19.43,17.5,17.86,461730
2022-06-22,17.41,18.61,16.89,17.09,284530
2022-06-23,17.56,18.9,16.9,18.84,225160
2022-06-24,19.56,20.72,19.4,20.49,319750
2022-06-27,20.29,20.29,18.6,19.71,304580
2022-06-28,19.77,20.32,18.53,18.67,270520
2022-06-29,17.99,18.39,17.28,17.95,307600
2022-06-30,17.25,17.47,16.28,16.4,326190
2022-07-01,16.72,17.19,16.2,16.68,192390
2022-07-05,16.27,18.82,16.12,18.73,275500
2022-07-06,18.63,19.31,18.34,18.88,337800
2022-07-07,19.02,22.01,19.02,22,603290
2022-07-08,21.29,23.58,20.8,22.14,349300
2022-07-11,21.09,21.27,19.81,20.04,238670
2022-07-12,19.76,20.21,18.84,19.28,160090
2022-07-13,18.74,20.28,18.33,19.57,182060
2022-07-14,19.18,20.46,18.74,20.46,262630
2022-07-15,20.98,21.38,20.35,21.38,162590
2022-07-18,22.97,24.64,22.48,22.59,426150
2022-07-19,23.95,26.85,23.13,26.71,587540
2022-07-20,27.92,29.88,27.49,28.87,488940
2022-07-21,28,29.05,27.19,28.91,316480
2022-07-22,29.41,29.59,27.51,28.23,234650
2022-07-25,26.93,27.41,26.29,26.57,175250
2022-07-26,24.89,25.38,23.61,23.74,184240
2022-07-27,24.77,26.82,24.15,26.27,250370
2022-07-28,26.2,27.6,25.6,27.46,189110
2022-07-29,26.96,28.76,26.92,28.68,216540
2022-08-01,27.4,28.63,27.28,27.61,226470
2022-08-02,27.79,29.35,27.74,27.74,205450
2022-08-03,28.74,32.3,28.74,31.29,366240
2022-08-04,32.2,33,30.54,30.93,498360
2022-08-05,30.54,33,30.54,31.91,233220
2022-08-08,33.31,34.91,32.84,33.03,212510
2022-08-09,32.07,32.48,31.48,31.9,87080
2022-08-10,34.32,34.32,32.82,33.62,150320
2022-08-11,35.55,36.12,33.15,33.66,250900
2022-08-12,33.67,35.3,33.11,35.27,116650
2022-08-15,34.73,35.78,34.6,34.92,79430
2022-08-16,34.08,34.39,33.29,34.24,81430
2022-08-17,33.32,33.32,32.17,32.49,93220
2022-08-18,32.18,32.63,32.12,32.44,68210
2022-08-19,29.96,29.96,28.21,28.37,223240
2022-08-22,27.18,27.73,26.64,26.79,105940
2022-08-23,27.15,28.12,25.99,26.61,132450
2022-08-24,26.4,27.55,26.4,27.38,71990
2022-08-25,27.78,27.99,26.88,27.27,108640
2022-08-26,27.02,27.26,24.82,24.9,206960
2022-08-29,24.54,25.42,24.33,24.58,164400
2022-08-30,25.08,25.08,23.62,24.08,204550
2022-08-31,24.75,24.82,22.27,23.17,318240
2022-09-01,22.28,22.56,21.43,22.12,203200
2022-09-02,22.4,22.75,21.59,21.77,159200
2022-09-06,21.87,21.87,20.33,20.46,263750
2022-09-07,20.46,22.1,20.46,21.84,190090
2022-09-08,21.41,23.44,21.21,23.42,220270
2022-09-09,24.9,26.2,24.59,26.2,290400
2022-09-12,26.32,26.76,25.03,26.28,349900
2022-09-13,24.09,24.51,22.95,23.11,292960
2022-09-14,23.01,23.01,22.22,22.66,225420
2022-09-15,22.36,23.62,21.64,21.67,297820
2022-09-16,21.21,21.39,20.37,20.63,341380
2022-09-19,20.06,20.69,19.67,20.63,332110
2022-09-20,19.91,20.05,19.37,19.62,247040
2022-09-21,19.82,20.66,19.47,19.56,179440
2022-09-22,19.61,19.7,18.65,19.29,225210
2022-09-23,18.9,19.16,18.39,19.14,208420
2022-09-26,19.77,20.49,19.51,20.06,137800
2022-09-27,21.18,21.78,20.16,20.59,223640
2022-09-28,20.93,22.13,20.8,22.08,124790
2022-09-29,21.57,21.57,20.63,21.25,136320
2022-09-30,20.94,22.57,20.93,21.22,143020
2022-10-03,21.22,22.82,21.22,22.46,189140
2022-10-04,23.81,24.9,23.53,24.9,266420
2022-10-05,24.38,24.47,23.4,24.27,122240
2022-10-06,24.71,24.71,23.84,24.19,63450
2022-10-07,23.26,23.49,21.86,22.07,94820
2022-10-10,22,23.15,21.53,22.09,147220
2022-10-11,22.21,22.69,21.29,21.73,100500
2022-10-12,21.58,21.87,20.64,21.81,128050
2022-10-13,20.13,22.13,19.91,22.03,144660
2022-10-14,22.4,22.84,20.78,20.99,147710
2022-10-17,22.28,22.5,21.94,22.17,103270
2022-10-18,23.25,23.4,22.18,23.4,259730
2022-10-19,23.21,23.33,22.41,22.6,81060
2022-10-20,22.82,23.4,22.03,22.14,66910
2022-10-21,21.85,23.44,21.75,23.24,85540
2022-10-24,23.56,24.42,22.83,23.76,85050
2022-10-25,24.01,26.89,24.01,26.87,233750
2022-10-26,27.14,28.98,26.93,27.57,239030
2022-10-27,27.71,27.71,26.65,27.08,45170
2022-10-28,27.14,28.05,26.55,27.99,114410
2022-10-31,27.8,28.2,26.23,26.7,68900
2022-11-01,27.53,27.53,25.76,25.78,101960
2022-11-02,25.46,27.88,24.6,24.88,220850
2022-11-03,24.3,26.06,24.3,24.83,93930
2022-11-04,26.5,27.73,25.19,27.69,242350
2022-11-07,26.87,27.03,26.15,26.66,109580
2022-11-08,24.76,26.14,19.44,21.19,1020640
2022-11-09,19.42,20.82,16.88,17.06,1000890
2022-11-10,18.87,19.74,17.32,17.45,634890
2022-11-11,16.27,17.71,15.56,17.5,439230
2022-11-14,17.17,17.83,16.48,16.61,353600
2022-11-15,17.51,17.69,16.52,17.17,227730
2022-11-16,16.57,17.04,16.07,16.91,275220
2022-11-17,16.26,17.47,16.26,17.41,157060
2022-11-18,17.63,17.66,16.22,17.05,258580
2022-11-21,16.87,16.87,15.34,15.72,153570
2022-11-22,16.05,16.78,15.62,16.7,245700
2022-11-23,16.99,17.65,16.63,17.62,157170
2022-11-25,17.2,18.25,17.2,18.25,45530
2022-11-28,18,18,16.98,17.67,183420
2022-11-29,18.02,18.24,17.68,18.2,76310
2022-11-30,18.66,19.83,18.12,19.82,163900
2022-12-01,19.77,20.34,19.75,19.91,92750
2022-12-02,19.68,21.14,19.63,20.68,154880
2022-12-05,20.72,20.72,18.74,19.56,194390
2022-12-06,19.48,19.77,18.9,19.58,97650
2022-12-07,19.22,19.54,19.15,19.33,74560
2022-12-08,19.31,20.31,19.08,20.25,91580
2022-12-09,20.24,20.33,19.68,20.32,123740
2022-12-12,19.67,19.9,19.49,19.64,106130
2022-12-13,20.69,21.11,19.61,20.2,106100
2022-12-14,20.26,21.27,20.23,20.26,144270
2022-12-15,19.59,19.59,18.61,18.8,112230
2022-12-16,18.54,18.54,17.24,17.43,225610
2022-12-19,16.98,17.72,16.89,17.04,117800
2022-12-20,17.18,17.48,16.9,16.9,64060
2022-12-21,16.91,17.11,16.83,16.86,92580
2022-12-22,16.3,16.66,16.15,16.65,73550
2022-12-23,16.4,16.46,16.12,16.27,53990
2022-12-27,15.82,15.82,14.6,14.78,94430
2022-12-28,14.76,14.92,13.81,13.84,152510
2022-12-29,13.97,14.21,13.44,13.71,219770
2022-12-30,13.51,14.21,13.27,14.16,268020
2023-01-03,14.51,14.64,13.96,14.49,152310
2023-01-04,14.66,16.56,14.66,16.48,273400
2023-01-05,16.04,16.04,15.06,15.69,114740
2023-01-06,15.14,16.17,14.74,16.06,163190
2023-01-09,16.83,18.17,16.65,17.5,213950
2023-01-10,17.77,19.1,17.07,19.04,355550
2023-01-11,18.83,19.62,18.5,19.48,260680
2023-01-12,20.4,21.3,19.07,21.03,312280
2023-01-13,20.57,22.17,20.43,21.7,169910
