date,open,high,low,close,volume
2022-05-24,41.115,41.16,38.62,39.22,413866
2022-05-25,39.09,41.44,39.09,41.02,322437
2022-05-26,40.68,42.985,40.45,42.59,179300
2022-05-27,43.37,45.43,43.245,45.42,237202
2022-05-31,45.73,45.93,43.225,44.07,280824
2022-06-01,44.27,44.98,41.81,42.44,258799
2022-06-02,42.44,46.07,42.21,45.59,250816
2022-06-03,44.18,44.79,42.835,43.16,214442
2022-06-06,44.375,44.835,42.745,43.51,201344
2022-06-07,42.64,44.83,42.14,44.79,240173
2022-06-08,44.98,46.905,44.84,46,207230
2022-06-09,45.525,45.885,43.22,43.22,132579
2022-06-10,41.59,42.24,39.825,40.11,201024
2022-06-13,37.68,38.26,36.3,36.57,299667
2022-06-14,37.17,37.485,35.79,37,220503
2022-06-15,37.3,40.06,37.3,39.36,388324
2022-06-16,37.57,38.02,36.465,37.03,223620
2022-06-17,37.36,39.235,37.36,38.75,372337
2022-06-21,39.81,41.875,39.81,40.49,227125
2022-06-22,39.6,42.03,39.425,41.08,282705
2022-06-23,41.4,44.24,40.795,44,287326
2022-06-24,44.65,45.975,43.99,45.85,612425
2022-06-27,45.93,45.99,43.615,44.83,252022
2022-06-28,44.81,45.37,42.06,42.23,213870
2022-06-29,41.78,42.17,40.76,41.515,171338
2022-06-30,40.77,41.025,39.19,39.915,221781
2022-07-01,40.37,41.78,40.125,41.185,188093
2022-07-05,40.61,44.955,39.865,44.94,350907
2022-07-06,44.9,45.94,43.64,43.98,200902
2022-07-07,44.105,46.89,43.91,46.81,200921
2022-07-08,45.66,48.08,45.445,46.86,252732
2022-07-11,46.21,46.39,43.51,43.645,333045
2022-07-12,44.1,45.22,42.72,44.305,308950
2022-07-13,42.66,45.145,42.36,44.01,178527
2022-07-14,43.7,43.9,42.365,43.08,158324
2022-07-15,43.64,44.15,42.255,44.145,112051
2022-07-18,45.3,46.11,43.685,43.915,193027
2022-07-19,44.93,45.845,43.49,45.84,138157
2022-07-20,46.19,48.975,46.11,48.09,365120
2022-07-21,47.685,49.24,47.41,48.96,398680
2022-07-22,48.83,49.25,45.75,46.27,404258
2022-07-25,45.95,46.155,44.695,45.655,147096
2022-07-26,44.57,44.57,43.42,43.49,241189
2022-07-27,44.74,46.635,44.06,46.38,226324
2022-07-28,45.8,46.8,44.19,46.17,278027
2022-07-29,44.82,45.295,44.03,45.11,219411
2022-08-01,44.49,46.575,44.055,45.695,111999
2022-08-02,44.91,47.695,44.91,46.925,222157
2022-08-03,48.06,50.04,47.865,49.77,353677
2022-08-04,49.99,51.06,49.005,50.18,303459
2022-08-05,48.62,50.72,47.99,50.07,284350
2022-08-08,50.51,52.37,50.285,50.81,323876
2022-08-09,49.82,49.91,47.385,47.98,209709
2022-08-10,50.35,51.64,49.07,51.55,312112
2022-08-11,52.25,53.845,49.69,49.91,388886
2022-08-12,50.55,52.05,49.92,51.955,150612
2022-08-15,51.61,52.615,51.2,52.195,130267
2022-08-16,51.64,51.945,49.345,50.725,267277
2022-08-17,49.49,49.78,47.885,48.035,301448
2022-08-18,47.89,47.89,46.84,47.47,310372
2022-08-19,46.28,46.4,44.495,44.67,339749
2022-08-22,43.855,44.76,43.29,43.62,365196
2022-08-23,43.37,44.56,42.91,43.37,182734
2022-08-24,43.42,45.15,43.22,44.49,282554
2022-08-25,45.03,45.75,44.42,45.75,127106
2022-08-26,45.46,45.71,42.795,42.84,523502
2022-08-29,41.965,43.385,41.875,42.11,330691
2022-08-30,42.9,43.19,41.21,41.9,283155
